 NESTLE HISTORICAL DATA (2018 - 2026)

 
Date

Price

Open

High

Low

Vol.

Change %
Jul 01, 2026	3,125.00	3,125.00	3,125.00	2,812.50	5.28K	0.00%
Jun 30, 2026	3,125.00	3,125.00	3,125.00	3,125.00	81.93K	0.00%
Jun 29, 2026	3,125.00	3,125.00	3,125.00	3,125.00	6.30K	0.00%
Jun 26, 2026	3,125.00	3,125.00	3,125.00	3,125.00	93.01K	0.00%
Jun 25, 2026	3,125.00	3,125.00	3,125.00	3,125.00	124.24K	0.00%
Jun 24, 2026	3,125.00	3,125.00	3,125.00	3,125.00	89.44K	0.00%
Jun 23, 2026	3,125.00	3,125.00	3,125.00	3,125.00	175.19K	0.00%
Jun 22, 2026	3,125.00	3,125.00	3,125.00	3,125.00	8.63K	0.00%
Jun 19, 2026	3,125.00	3,125.00	3,125.00	3,125.00	140.89K	0.00%
Jun 18, 2026	3,125.00	3,125.00	3,125.00	3,125.00	40.99K	0.00%
Jun 17, 2026	3,125.00	3,125.00	3,125.00	3,125.00	118.20K	0.00%
Jun 16, 2026	3,125.00	3,125.00	3,125.00	3,125.00	236.46K	0.00%
Jun 15, 2026	3,125.00	3,125.00	3,125.00	3,125.00	205.05K	0.00%
Jun 11, 2026	3,125.00	3,125.00	3,125.00	3,125.00	24.35K	0.00%
Jun 10, 2026	3,125.00	3,125.00	3,125.00	3,125.00	202.50K	0.00%
Jun 09, 2026	3,125.00	3,125.00	3,125.00	3,125.00	111.73K	0.00%
Jun 08, 2026	3,125.00	3,125.00	3,125.00	3,125.00	29.16K	0.00%
Jun 05, 2026	3,125.00	3,125.00	3,125.00	3,125.00	16.45K	0.00%
Jun 04, 2026	3,125.00	3,125.00	3,125.00	3,125.00	186.24K	0.00%
Jun 03, 2026	3,125.00	3,125.00	3,125.00	3,125.00	14.80K	0.00%
Jun 02, 2026	3,125.00	3,125.00	3,125.00	3,125.00	75.17K	0.00%
Jun 01, 2026	3,125.00	3,125.00	3,125.00	3,125.00	65.51K	0.00%
May 29, 2026	3,125.00	3,125.00	3,125.00	3,125.00	11.42K	0.00%
May 26, 2026	3,125.00	3,125.00	3,125.00	3,125.00	148.78K	0.00%
May 25, 2026	3,125.00	3,125.00	3,125.00	3,125.00	285.74K	0.00%
May 22, 2026	3,125.00	3,125.00	3,125.00	3,125.00	133.36K	0.00%
May 21, 2026	3,125.00	3,125.00	3,125.00	3,125.00	43.29K	0.00%
May 20, 2026	3,125.00	3,125.00	3,125.00	3,125.00	78.38K	0.00%
May 19, 2026	3,125.00	3,125.00	3,125.00	3,125.00	12.92K	0.00%
May 18, 2026	3,125.00	3,125.00	3,125.00	3,125.00	12.60K	0.00%
May 15, 2026	3,125.00	3,125.00	3,125.00	3,125.00	20.44K	0.00%
May 14, 2026	3,125.00	3,125.00	3,125.00	3,125.00	319.40K	0.00%
May 13, 2026	3,125.00	3,125.00	3,125.00	3,125.00	357.09K	0.00%
May 12, 2026	3,125.00	3,125.00	3,125.00	3,125.00	33.63K	0.00%
May 11, 2026	3,125.00	3,125.00	3,125.00	3,125.00	21.37K	0.00%
May 08, 2026	3,125.00	3,125.00	3,125.00	3,125.00	396.83K	0.00%
May 07, 2026	3,125.00	3,150.00	3,125.00	3,125.00	387.73K	-0.79%
May 06, 2026	3,150.00	3,150.00	3,150.00	3,150.00	237.42K	0.00%
May 05, 2026	3,150.00	3,100.00	3,150.00	3,150.00	543.17K	+1.61%
May 04, 2026	3,100.00	3,100.00	3,100.00	3,100.00	18.05K	0.00%
Apr 30, 2026	3,100.00	3,100.00	3,100.00	3,100.00	33.33K	0.00%
Apr 29, 2026	3,100.00	3,100.00	3,100.00	3,100.00	106.06K	0.00%
Apr 28, 2026	3,100.00	3,249.90	3,100.00	3,100.00	4.92M	-4.61%
Apr 27, 2026	3,249.90	3,249.90	3,249.90	3,249.90	15.64K	0.00%
Apr 24, 2026	3,249.90	3,249.90	3,249.90	3,249.90	498.69K	0.00%
